user_id,current_mrr_net,prev_mrr_net,mrr_status,current_plan_type_finance
146220426,0.0,120.0,nrr,
5804526,0.0,420.0,nrr,
165033998,0.0,10.0,churn,
129133814,0.0,10.0,churn,
47300701,0.0,672.0,churn,
103213,0.0,1571.0,churn,
101735554,0.0,672.0,churn,
90748881,0.0,5740.0,churn,
51133561,0.0,473.0,churn,
19790587,0.0,1443.0,churn,
58437097,0.0,783.0,churn,
7862569,0.0,473.0,churn,
23854803,0.0,1635.0,churn,
21107623,0.0,1341.0,churn,
41406093,0.0,672.0,churn,
64354317,0.0,672.0,churn,
13223451,0.0,672.0,churn,
17003951,0.0,672.0,churn,
65629537,0.0,618.0,churn,
35606221,0.0,473.0,churn,
85951829,0.0,593.0,churn,
115230850,0.0,1047.0,churn,
30154411,0.0,456.0,churn,
47603501,0.0,1149.0,churn,
66178797,0.0,546.0,churn,
1541785,0.0,672.0,churn,
109156794,0.0,655.0,churn,
73173846,0.0,672.0,churn,
50155305,0.0,504.05,churn,
77666506,0.0,546.0,churn,
20349628,0.0,473.0,churn,
104031538,0.0,1532.0,churn,
13559247,0.0,456.0,churn,
76019222,0.0,672.0,churn,
92518005,0.0,1047.0,churn,
19589987,0.0,1341.0,churn,
8039393,0.0,308.0,churn,
24855219,0.0,672.0,churn,
77054370,0.0,672.0,churn,
25262535,0.0,308.0,churn,
73101138,0.0,473.0,churn,
40239841,0.0,593.0,churn,
69113865,0.0,546.0,churn,
30953303,0.0,1003.0,churn,
39106130,0.0,1194.0,churn,
59376629,0.0,672.0,churn,
191878342,0.0,1150.0,churn,
243161682,0.0,612.5,churn,
231726602,0.0,0.0,churn,
73906442,0.0,465.0,churn,
156398309,0.0,688.5,churn,
59345573,0.0,1059.944166667,churn,
167682926,0.0,1025.0,churn,
107926882,0.0,465.0,churn,
227679258,0.0,820.0,churn,
249425200,0.0,600.0,churn,
68008673,0.0,815.0,churn,
36586677,0.0,454.75,churn,
148808622,0.0,685.0,churn,
117165602,0.0,1600.0,churn,
137311033,0.0,1794.95,churn,
122946350,0.0,2745.0,churn,
158629694,0.0,620.0,churn,
92105881,0.0,900.0,churn,
190317762,0.0,620.0,churn,
131242590,0.0,535.0,churn,
46982917,0.0,620.0,churn,
167646738,0.0,2100.0,churn,
235943102,0.0,1600.0,churn,
249359883,0.0,977.5,churn,
30301955,0.0,2500.0,churn,
202951590,0.0,1260.0,churn,
33998469,0.0,535.0,churn,
46237781,0.0,90.0,churn,
16782491,0.0,20.0,churn,
43305109,0.0,30.0,churn,
233883134,0.0,270.0,churn,
57626425,0.0,25.0,churn,
146620614,0.0,1120.0,churn,
34310813,0.0,620.0,churn,
197252122,0.0,250.0,churn,
63405,0.0,18.13,churn,
108643862,0.0,20.0,churn,
152381026,0.0,20.0,churn,
148536526,0.0,20.0,churn,
40356401,0.0,620.0,churn,
79167030,0.0,630.0,churn,
144877058,0.0,830.0,churn,
172298301,0.0,310.0,churn,
9966611,0.0,730.0,churn,
215472226,0.0,545.55,churn,
200194602,0.0,556.25,churn,
177557249,0.0,630.0,churn,
187239402,0.0,800.0,churn,
187147458,0.0,800.0,churn,
222803118,0.0,450.0,churn,
133018610,0.0,800.0,churn,
226807346,0.0,310.0,churn,
210494306,0.0,630.0,churn,
163352398,0.0,418.2,churn,
12401735,0.0,492.0,churn,
120192242,0.0,1030.0,churn,
58627361,0.0,484.0,churn,
221941558,0.0,520.0,churn,
232679674,0.0,340.0,churn,
185105942,0.0,880.0,churn,
207690942,0.0,780.0,churn,
187123082,0.0,450.0,churn,
161351466,0.0,452.0,churn,
247227905,0.0,500.5,churn,
177212657,0.0,561.0,churn,
121336026,0.0,492.0,churn,
1007669,0.0,494.0,churn,
123205446,0.0,452.0,churn,
41135773,0.0,702.0,churn,
144318389,0.0,450.0,churn,
111836702,0.0,730.0,churn,
265929,0.0,630.0,churn,
71088033,0.0,230.0,churn,
176483893,0.0,630.0,churn,
197553690,0.0,310.0,churn,
3697910,0.0,40.0,churn,
6064394,0.0,60.0,churn,
44635949,0.0,20.0,churn,
110458330,0.0,20.0,churn,
58540277,0.0,20.0,churn,
187596150,0.0,20.0,churn,
98222037,0.0,20.0,churn,
54533885,0.0,1232.0,churn,
198569746,0.0,20.0,churn,
163534390,0.0,468.0,churn,
113108694,0.0,600.0,nrr,
55990761,0.0,4060.0,nrr,
56368385,0.0,360.0,nrr,
168102062,0.0,10.0,churn,
91249657,0.0,10.0,churn,
99659321,0.0,10.0,churn,
176380373,0.0,10.0,churn,
53949549,0.0,727.0,churn,
65911993,0.0,546.0,churn,
68476909,0.0,855.0,churn,
39917505,0.0,855.0,churn,
51672149,0.0,283.9,churn,
5775473,0.0,525.0,churn,
405049,0.0,2000.0,churn,
7994449,0.0,1341.0,churn,
33003678,0.0,17.0,churn,
1955549,0.0,617.95,churn,
18007063,0.0,783.0,churn,
63427301,0.0,4119.0,churn,
34151781,0.0,456.0,churn,
62506453,0.0,3000.0,churn,
19013735,0.0,1194.0,churn,
64519805,0.0,672.0,churn,
98345725,0.0,1092.0,churn,
79687002,0.0,1571.0,churn,
29372571,0.0,640.0,churn,
37642973,0.0,473.0,churn,
105968274,0.0,672.0,churn,
39526857,0.0,571.2,churn,
20284732,0.0,672.0,churn,
71170469,0.0,727.0,churn,
76805450,0.0,2330.0,churn,
54453897,0.0,216.0,churn,
109825222,0.0,456.0,churn,
24015575,0.0,473.0,churn,
55870313,0.0,456.0,churn,
50384005,0.0,593.0,churn,
25386875,0.0,473.0,churn,
46679181,0.0,1393.0,churn,
93832977,0.0,473.0,churn,
35116545,0.0,379.0,churn,
14689323,0.0,672.0,churn,
25794827,0.0,473.0,churn,
77359462,0.0,1856.0,churn,
37666273,0.0,525.0,churn,
195780262,0.0,1150.0,churn,
192620610,0.0,2295.0,churn,
242288318,0.0,454.75,churn,
104107246,0.0,637.5,churn,
106843126,0.0,535.0,churn,
229146082,0.0,1500.0,churn,
248352472,0.0,1164.5,churn,
79344754,0.0,3360.0,churn,
248169068,0.0,450.0,churn,
146494214,0.0,465.0,churn,
42946961,0.0,621.0,churn,
157200990,0.0,6760.0,churn,
239056306,0.0,465.0,churn,
96380069,0.0,1600.0,churn,
133571930,0.0,815.0,churn,
231812102,0.0,450.0,churn,
91825245,0.0,900.0,churn,
154544682,0.0,620.0,churn,
167680950,0.0,663.0,churn,
218793698,0.0,3000.0,churn,
118767922,0.0,2205.0,churn,
208172078,0.0,517.0,churn,
164367210,0.0,750.0,churn,
98359713,0.0,685.0,churn,
28548643,0.0,535.0,churn,
21738091,0.0,120.0,churn,
245484894,0.0,70.0,churn,
60101133,0.0,17.0,churn,
138464,0.0,20.0,churn,
254098719,0.0,34.33,churn,
222160082,0.0,825.0,churn,
138945225,0.0,17.0,churn,
193335986,0.0,25.0,churn,
105248142,0.0,20.0,churn,
37726977,0.0,20.0,churn,
226800462,0.0,20.0,churn,
233015558,0.0,20.0,churn,
86608657,0.0,29.75,churn,
52704333,0.0,20.0,churn,
228605206,0.0,120.0,churn,
184503742,0.0,310.0,churn,
208515406,0.0,680.0,churn,
16940623,0.0,630.0,churn,
165543286,0.0,626.0,churn,
245385142,0.0,800.0,churn,
128091710,0.0,450.0,churn,
2243206,0.0,450.0,churn,
83814341,0.0,630.0,churn,
75615698,0.0,14.57,churn,
8901909,0.0,930.0,churn,
246897223,0.0,630.0,churn,
425321,0.0,492.0,churn,
175377433,0.0,880.0,churn,
128106366,0.0,730.0,churn,
55693909,0.0,45.0,churn,
74484706,0.0,980.0,churn,
184557486,0.0,536.0,churn,
200523770,0.0,450.0,churn,
235327918,0.0,800.0,churn,
124142014,0.0,800.0,churn,
34158509,0.0,1330.0,churn,
184906798,0.0,450.0,churn,
147955754,0.0,630.0,churn,
85989013,0.0,800.0,churn,
247786222,0.0,285.0,churn,
95653521,0.0,450.0,churn,
100152098,0.0,660.0,churn,
249395301,0.0,400.0,churn,
169254618,0.0,800.0,churn,
178651818,0.0,534.0,churn,
5232086,0.0,450.0,churn,
165699790,0.0,680.0,churn,
73558234,0.0,634.0,churn,
160299126,0.0,45.0,churn,
145945022,0.0,45.0,churn,
22277231,0.0,630.0,churn,
44827941,0.0,1030.0,churn,
96259889,0.0,630.0,churn,
61247169,0.0,960.0,churn,
27228135,0.0,49.95,churn,
17358403,0.0,180.0,churn,
54455997,0.0,60.0,churn,
1223081,0.0,990.0,churn,
32838358,0.0,180.0,churn,
118862962,0.0,140.0,churn,
29459111,0.0,20.0,churn,
73138726,0.0,269.95,churn,
54662449,0.0,832.0,churn,
50076393,0.0,20.0,churn,
2574534,0.0,17.0,churn,
136265626,0.0,1314.0,nrr,
144670366,0.0,10.0,churn,
12279251,0.0,672.0,churn,
66256385,0.0,419.0,churn,
105711862,0.0,0.0,churn,
256189,0.0,672.0,churn,
37729921,0.0,571.2,churn,
7733293,0.0,672.0,churn,
46477,0.0,586.6,churn,
7327101,0.0,473.0,churn,
56716201,0.0,593.0,churn,
46294333,0.0,672.0,churn,
102486214,0.0,672.0,churn,
26006071,0.0,35.0,churn,
23466371,0.0,473.0,churn,
28320659,0.0,1665.0,churn,
3280558,0.0,855.0,churn,
90364065,0.0,955.2,churn,
66864197,0.0,672.0,churn,
76338126,0.0,783.0,churn,
36690977,0.0,672.0,churn,
41736113,0.0,593.0,churn,
96530473,0.0,618.0,churn,
36246581,0.0,456.0,churn,
24208635,0.0,1443.0,churn,
44770317,0.0,1291.0,churn,
30117363,0.0,546.0,churn,
2082837,0.0,456.0,churn,
21852824,0.0,1194.0,churn,
11530807,0.0,665.55,churn,
72712066,0.0,17.0,churn,
73134510,0.0,783.0,churn,
15537431,0.0,473.0,churn,
27914643,0.0,1438.0,churn,
26003471,0.0,537.6,churn,
61201193,0.0,456.0,churn,
36208677,0.0,1149.0,churn,
9050117,0.0,593.0,churn,
1409461,0.0,1625.0,churn,
20219232,0.0,473.0,churn,
171461005,0.0,1325.0,churn,
140455181,0.0,815.0,churn,
171685025,0.0,1800.0,churn,
123349438,0.0,535.0,churn,
55342001,0.0,1600.0,churn,
108911682,0.0,1170.0,churn,
153636338,0.0,402.66,churn,
14750827,0.0,1025.0,churn,
125164590,0.0,517.0,churn,
145366142,0.0,2500.0,churn,
49651845,0.0,890.0,churn,
28553895,0.0,685.0,churn,
248667589,0.0,1071.0,churn,
18871867,0.0,813.0,churn,
222023742,0.0,810.0,churn,
115014850,0.0,1950.0,churn,
233043526,0.0,810.0,churn,
5663202,0.0,454.0,churn,
162420218,0.0,750.0,churn,
143623329,0.0,620.0,churn,
78533414,0.0,685.0,churn,
128997426,0.0,1325.0,churn,
201634746,0.0,1325.0,churn,
53438393,0.0,994.5,churn,
102672638,0.0,20.0,churn,
253312815,0.0,6.0,churn,
108605766,0.0,20.0,churn,
20950719,0.0,20.0,churn,
39212086,0.0,90.0,churn,
3653886,0.0,19880.0,churn,
52886941,0.0,25.0,churn,
29537071,0.0,20.0,churn,
230781726,0.0,340.0,churn,
228019098,0.0,454.0,churn,
244554890,0.0,680.0,churn,
149483666,0.0,800.0,churn,
124245354,0.0,1181.5,churn,
144195525,0.0,630.0,churn,
72810638,0.0,800.0,churn,
99978338,0.0,630.0,churn,
152567526,0.0,630.0,churn,
31591251,0.0,660.0,churn,
113616358,0.0,534.0,churn,
213665010,0.0,285.0,churn,
244699966,0.0,776.9,churn,
106883426,0.0,630.0,churn,
158015950,0.0,630.0,churn,
153422090,0.0,0.0,churn,
221794918,0.0,630.0,churn,
203214142,0.0,576.0,churn,
195924546,0.0,450.0,churn,
49022417,0.0,800.0,churn,
152608394,0.0,630.0,churn,
37379777,0.0,535.5,churn,
233386922,0.0,630.0,churn,
123217854,0.0,324.7,churn,
182283366,0.0,230.0,churn,
160804122,0.0,630.0,churn,
58714941,0.0,534.0,churn,
150435502,0.0,1115.0,churn,
203025870,0.0,410.0,churn,
120455538,0.0,784.1,churn,
119282590,0.0,630.0,churn,
171617253,0.0,20.0,churn,
121720778,0.0,680.0,churn,
185255802,0.0,680.0,churn,
12932291,0.0,730.0,churn,
217504578,0.0,285.0,churn,
89466929,0.0,40.0,churn,
10137195,0.0,20.0,churn,
167621046,0.0,60.0,churn,
52812069,0.0,558.0,churn,
32001551,0.0,40.0,churn,
75235310,0.0,20.0,churn,
120511254,0.0,20.0,churn,
22777963,0.0,120.0,churn,
15108627,0.0,17.0,churn,
20582047,0.0,17.0,churn,
56253273,0.0,300.0,nrr,
38111597,0.0,169.15,nrr,
33476745,0.0,990.0,nrr,
201486898,0.0,10.0,churn,
144326349,0.0,10.0,churn,
224949178,0.0,385.0,churn,
132222514,0.0,442.0,churn,
248005084,0.0,4387.0,churn,
101163474,0.0,783.0,churn,
28949911,0.0,672.0,churn,
128014,0.0,2433.0,churn,
52165289,0.0,672.0,churn,
5796338,0.0,672.0,churn,
88739,0.0,504.05,churn,
87332397,0.0,672.0,churn,
6324846,0.0,1378.0,churn,
59476725,0.0,855.0,churn,
59201273,0.0,593.0,churn,
23396031,0.0,855.0,churn,
137826,0.0,727.0,churn,
355133,0.0,672.0,churn,
89170269,0.0,379.0,churn,
12154575,0.0,571.2,churn,
48996365,0.0,244.0,churn,
18768439,0.0,1239.0,churn,
63557313,0.0,1047.0,churn,
36284245,0.0,1757.0,churn,
52186421,0.0,783.0,churn,
18588623,0.0,455.09,churn,
31207555,0.0,855.0,churn,
107873510,0.0,672.0,churn,
40607861,0.0,1625.0,churn,
16994223,0.0,2737.0,churn,
56028749,0.0,17.0,churn,
74820322,0.0,379.0,churn,
41743965,0.0,473.0,churn,
59464857,0.0,1149.0,churn,
43939021,0.0,17.0,churn,
43345961,0.0,855.0,churn,
44401277,0.0,1689.0,churn,
60898577,0.0,726.75,churn,
721401,0.0,617.95,churn,
100968242,0.0,419.0,churn,
46742957,0.0,1003.0,churn,
21508939,0.0,1003.0,churn,
17996319,0.0,726.75,churn,
75695670,0.0,783.0,churn,
40020149,0.0,672.0,churn,
80977674,0.0,1395.7,churn,
11092043,0.0,871.0,churn,
100362978,0.0,525.0,churn,
24369595,0.0,535.0,churn,
3655566,0.0,1600.0,churn,
89893901,0.0,1025.0,churn,
173364757,0.0,750.0,churn,
4107302,0.0,2677.5,churn,
171314625,0.0,900.0,churn,
109678242,0.0,1325.0,churn,
236798262,0.0,1147.5,churn,
247816501,0.0,575.0,churn,
53844645,0.0,1590.0,churn,
36449089,0.0,2850.0,churn,
17127555,0.0,1920.0,churn,
183332066,0.0,685.0,churn,
61617141,0.0,1325.0,churn,
182990762,0.0,983.0,churn,
122831446,0.0,558.333333333,churn,
262621,0.0,1211.25,churn,
59662261,0.0,820.0,churn,
5761850,0.0,765.0,churn,
246436066,0.0,1397.78,churn,
36129337,0.0,450.0,churn,
141501113,0.0,517.0,churn,
207815774,0.0,900.0,churn,
114952010,0.0,2040.0,churn,
228197622,0.0,465.0,churn,
113190598,0.0,1146.0,churn,
137659361,0.0,465.0,churn,
172216333,0.0,465.0,churn,
177800125,0.0,535.0,churn,
117876322,0.0,1435.0,churn,
104714258,0.0,2500.0,churn,
82827370,0.0,1260.0,churn,
115365026,0.0,20.0,churn,
61234821,0.0,70.0,churn,
235943102,0.0,1100.0,churn,
211852758,0.0,20.0,churn,
6004034,0.0,90.0,churn,
100263846,0.0,220.0,churn,
55666973,0.0,20.0,churn,
183267066,0.0,17.0,churn,
119967762,0.0,90.0,churn,
161771602,0.0,325.0,churn,
207927318,0.0,63.0,churn,
247406568,0.0,357.0,churn,
119055426,0.0,465.0,churn,
63346757,0.0,534.0,churn,
52222521,0.0,450.0,churn,
51341145,0.0,630.0,churn,
185026862,0.0,441.0,churn,
7984529,0.0,630.0,churn,
150390850,0.0,450.0,churn,
61007729,0.0,800.0,churn,
185896526,0.0,618.0,churn,
66086197,0.0,800.0,churn,
195298610,0.0,562.0,churn,
1267989,0.0,680.0,churn,
107707194,0.0,450.0,churn,
121294358,0.0,630.0,churn,
39292185,0.0,630.0,churn,
35457689,0.0,1332.0,churn,
230784078,0.0,630.0,churn,
42951109,0.0,680.0,churn,
163759622,0.0,765.0,churn,
60419897,0.0,450.0,churn,
74578442,0.0,630.0,churn,
44488469,0.0,612.5,churn,
66184109,0.0,630.0,churn,
225232302,0.0,630.0,churn,
147151466,0.0,70.0,nrr,
21219148,0.0,786.0,churn,
4763490,0.0,800.0,churn,
195930906,0.0,630.0,churn,
137218321,0.0,535.5,churn,
74959266,0.0,880.0,churn,
141099357,0.0,534.0,churn,
154395782,0.0,450.0,churn,
121326438,0.0,40.0,churn,
154524854,0.0,240.0,churn,
152432062,0.0,20.0,churn,
21633115,0.0,20.0,churn,
33919777,0.0,60.0,churn,
109032086,0.0,60.0,churn,
33369841,0.0,20.0,churn,
17084887,0.0,60.0,churn,
109838926,0.0,20.0,churn,
111132502,0.0,10.0,churn,
102340090,0.0,10.0,churn,
7922125,0.0,1950.0,nrr,
242289766,0.0,20.0,nrr,
55666973,0.0,10.0,churn,
230695930,0.0,1230.0,nrr,
213299694,0.0,10.0,churn,
172378437,0.0,93.5,nrr,
244549178,0.0,10.0,churn,
6782138,0.0,10.0,churn,
211504938,0.0,20.0,churn,
1409505,0.0,20.0,churn,
187584934,0.0,900.0,churn,
68257121,0.0,20.0,churn,
10240815,0.0,20.0,churn,
247018246,0.0,20.0,churn,
108488418,0.0,20.0,churn,
222665738,0.0,105.0,churn,
128512082,0.0,90.0,churn,
223832726,0.0,662.0,churn,
3533570,0.0,213.0,churn,
9702093,0.0,467.0,churn,
138166201,0.0,465.0,churn,
4109818,0.0,120.0,churn,
228954430,0.0,20.0,churn,
5233874,0.0,20.0,churn,
70336433,0.0,20.0,churn,
132797474,0.0,20.0,churn,
42122533,0.0,20.0,churn,
189038886,0.0,606.0,churn,
73054390,0.0,20.0,churn,
1627833,0.0,685.0,churn,
221819238,0.0,750.0,churn,
169162110,0.0,872.0,churn,
166140930,0.0,491.3,churn,
215155486,0.0,544.0,churn,
115256050,0.0,655.0,churn,
119372210,0.0,960.0,churn,
149215674,0.0,750.0,churn,
102075110,0.0,450.0,churn,
227484618,0.0,450.0,churn,
108641,0.0,40.0,churn,
46922461,0.0,473.0,churn,
136387117,0.0,450.0,churn,
178559178,0.0,618.0,churn,
127310310,0.0,450.0,churn,
168686990,0.0,450.0,churn,
14023703,0.0,450.0,churn,
36172805,0.0,47.67,nrr,
236939958,0.0,450.0,churn,
230171770,0.0,450.0,churn,
183031118,0.0,450.0,churn,
140091681,0.0,450.0,churn,
224604366,0.0,435.0,churn,
51414401,0.0,546.0,churn,
26904859,0.0,546.0,churn,
32159630,0.0,593.0,churn,
83437533,0.0,593.0,churn,
104257570,0.0,830.0,churn,
190114702,0.0,900.0,churn,
124756606,0.0,630.0,churn,
76109730,0.0,315.0,churn,
133927462,0.0,680.0,churn,
129571270,0.0,880.0,churn,
79805258,0.0,765.0,churn,
17498883,0.0,571.2,churn,
91049557,0.0,630.0,churn,
161457402,0.0,900.0,churn,
30491507,0.0,630.0,churn,
76274214,0.0,672.0,churn,
103467574,0.0,672.0,churn,
1266445,0.0,626.69,churn,
116152522,0.0,300.0,churn,
176370177,0.0,630.0,churn,
57132117,0.0,260.0,churn,
188199558,0.0,630.0,churn,
134312870,0.0,840.0,churn,
92048085,0.0,672.0,churn,
76245998,0.0,60.0,churn,
120482058,0.0,1228.0,churn,
215428986,0.0,450.0,churn,
92110209,0.0,727.0,churn,
90809417,0.0,665.55,churn,
58489469,0.0,783.0,churn,
49645193,0.0,783.0,churn,
41342193,0.0,712.3,churn,
60476369,0.0,838.0,churn,
233928046,0.0,800.0,churn,
127431958,0.0,1025.0,churn,
8235865,0.0,855.0,churn,
55449777,0.0,855.0,churn,
68440989,0.0,800.0,churn,
128972654,0.0,1025.0,churn,
33538113,0.0,855.0,churn,
84740745,0.0,800.0,churn,
16363115,0.0,1003.0,churn,
91305789,0.0,1092.0,churn,
6075638,0.0,976.65,churn,
87175341,0.0,700.0,churn,
131125366,0.0,1150.0,churn,
71527762,0.0,1325.0,churn,
180854766,0.0,1325.0,churn,
4889046,0.0,1609.0,churn,
127836630,0.0,1600.0,churn,
25089899,0.0,1600.0,churn,
8059741,0.0,1600.0,churn,
199870118,0.0,2100.0,churn,
24940475,0.0,1550.4,churn,
1265113,0.0,1625.0,churn,
129234330,0.0,2600.0,churn,
36452341,0.0,1635.0,churn,
126375262,0.0,180.0,churn,
128662186,0.0,3010.0,churn,
242047742,0.0,450.0,churn,
65395681,0.0,1080.0,churn,
50368149,0.0,1950.0,churn,
152628074,0.0,260.0,churn,
3123050,0.0,1530.0,churn,
154398358,0.0,4050.0,churn,
49783993,0.0,0.0,churn,
161789898,0.0,320.0,churn,
9646913,0.0,3040.0,churn,
47600841,0.0,3419.0,churn,
245856894,0.0,3223.75,churn,
36326577,0.0,3102.5,churn,
83583373,0.0,0.0,churn,
45245049,0.0,864.0,churn,
18706203,0.0,2805.0,payg_last,
63665001,0.0,1248.0,churn,
33818933,0.0,5696.0,churn,
43243505,0.0,120.0,nrr,
53026201,0.0,100.0,nrr,
54458757,0.0,480.0,nrr,
69975881,0.0,105.0,nrr,
119712702,0.0,100.0,nrr,
155893034,0.0,20.0,churn,
81680830,0.0,13.0,churn,
29319071,0.0,17.0,churn,
189575866,0.0,20.0,churn,
201570834,0.0,20.0,churn,
155125,0.0,17.0,churn,
174638253,0.0,556.0,churn,
53492977,0.0,219.8,churn,
124225834,0.0,55.0,churn,
106784378,0.0,98.0,churn,
100335090,0.0,465.0,churn,
201485138,0.0,465.0,churn,
251316051,0.0,390.0,payg_last,
124331310,0.0,569.0,churn,
160807558,0.0,535.0,churn,
178978598,0.0,599.0,churn,
120363790,0.0,230.0,churn,
240671462,0.0,285.0,churn,
13753351,0.0,60.0,churn,
46811149,0.0,20.0,churn,
152623206,0.0,454.0,churn,
41617105,0.0,0.0,churn,
109122606,0.0,40.0,churn,
22782695,0.0,20.0,churn,
34519113,0.0,20.0,churn,
33838409,0.0,20.0,churn,
52477365,0.0,379.0,churn,
80041078,0.0,379.0,churn,
198707714,0.0,556.0,churn,
100657890,0.0,685.0,churn,
241178030,0.0,662.0,churn,
51669661,0.0,750.0,churn,
108791658,0.0,452.0,churn,
224526934,0.0,620.0,churn,
109551350,0.0,655.0,churn,
214868526,0.0,534.0,churn,
169217834,0.0,815.0,churn,
135030062,0.0,450.0,churn,
4121166,0.0,473.0,churn,
225161630,0.0,450.0,churn,
148703462,0.0,534.0,churn,
131681502,0.0,576.0,churn,
42893741,0.0,450.0,churn,
121037646,0.0,450.0,churn,
178449942,0.0,450.0,churn,
63151969,0.0,450.0,churn,
16136699,0.0,473.0,churn,
49171913,0.0,473.0,churn,
60700241,0.0,546.0,churn,
64414833,0.0,593.0,churn,
112444386,0.0,640.0,churn,
224564734,0.0,630.0,churn,
178542310,0.0,680.0,churn,
44696965,0.0,571.2,churn,
69919089,0.0,900.0,churn,
8958693,0.0,672.0,churn,
210845034,0.0,630.0,churn,
122187202,0.0,630.0,churn,
244392250,0.0,630.0,churn,
222314602,0.0,630.0,churn,
133319914,0.0,630.0,churn,
122584,0.0,540.0,churn,
7388713,0.0,60.0,churn,
9205313,0.0,672.0,churn,
100574930,0.0,880.95,churn,
12136563,0.0,630.0,churn,
163538634,0.0,630.0,churn,
56665989,0.0,810.0,churn,
111413730,0.0,730.0,churn,
184297358,0.0,780.0,churn,
213608942,0.0,60.0,churn,
50705,0.0,571.2,churn,
31984907,0.0,672.0,churn,
5793542,0.0,672.0,churn,
101095282,0.0,672.0,churn,
1608949,0.0,617.95,churn,
2035289,0.0,727.0,churn,
20229076,0.0,617.95,churn,
45379585,0.0,665.55,churn,
4582018,0.0,838.0,churn,
49055465,0.0,838.0,churn,
47313205,0.0,838.0,churn,
145426162,0.0,800.0,churn,
178522726,0.0,905.0,churn,
207304342,0.0,543.06,churn,
140758513,0.0,970.0,churn,
207624454,0.0,1010.0,churn,
19565087,0.0,800.0,churn,
131696142,0.0,871.25,churn,
208118430,0.0,800.0,churn,
5403506,0.0,855.0,churn,
267469,0.0,800.0,churn,
123209602,0.0,800.0,churn,
32839166,0.0,1003.0,churn,
15029607,0.0,1194.0,churn,
37672681,0.0,1150.0,churn,
130605814,0.0,1150.0,churn,
212474886,0.0,840.0,churn,
232271286,0.0,1325.0,churn,
18311407,0.0,1687.25,churn,
97789237,0.0,1625.0,churn,
190033046,0.0,1600.0,churn,
93855793,0.0,1600.0,churn,
15389063,0.0,1635.0,churn,
1687329,0.0,1665.0,churn,
84848861,0.0,1665.0,churn,
133455450,0.0,1720.0,churn,
92308597,0.0,1856.0,churn,
3368294,0.0,450.0,churn,
2867790,0.0,1856.0,churn,
44282549,0.0,2000.0,churn,
81149958,0.0,1650.0,churn,
79169610,0.0,490.0,churn,
44238689,0.0,2000.0,churn,
44847361,0.0,1980.5,churn,
53138013,0.0,2500.0,churn,
156345390,0.0,2500.0,churn,
103094234,0.0,2800.0,churn,
43851593,0.0,3040.0,churn,
94061249,0.0,3000.0,churn,
231521966,0.0,3000.0,churn,
56027013,0.0,414.0,churn,
248596395,0.0,1155.0,churn,
51385805,0.0,983.95,churn,
55673489,0.0,1224.0,churn,
204084890,0.0,1022.0,churn,
25256291,0.0,272.0,nrr,
128715034,0.0,25.0,nrr,
190127802,0.0,340.0,churn,
199758486,0.0,1088.0,churn,
13429151,0.0,672.0,churn,
61125661,0.0,473.0,churn,
26124187,0.0,1665.0,churn,
55122037,0.0,1532.0,churn,
127422,0.0,473.0,churn,
94877009,0.0,1194.0,churn,
37331889,0.0,783.0,churn,
73346166,0.0,2920.0,churn,
50670913,0.0,199.0,churn,
90215301,0.0,2024.0,churn,
36545153,0.0,473.0,churn,
29677219,0.0,1443.0,churn,
14796391,0.0,546.0,churn,
39673569,0.0,473.0,churn,
53776821,0.0,855.0,churn,
10624903,0.0,525.0,churn,
41977673,0.0,726.75,churn,
2605770,0.0,1047.0,churn,
5292242,0.0,655.0,churn,
59088017,0.0,982.0,churn,
41248469,0.0,2069.0,churn,
113042238,0.0,855.0,churn,
37623645,0.0,546.0,churn,
41394425,0.0,1341.0,churn,
57037717,0.0,456.0,churn,
16419407,0.0,1194.0,churn,
48097905,0.0,456.0,churn,
38621361,0.0,525.0,churn,
51416301,0.0,783.0,churn,
59354417,0.0,379.0,churn,
13169787,0.0,473.0,churn,
23726419,0.0,1625.0,churn,
19880051,0.0,473.0,churn,
2490230,0.0,504.05,churn,
55073621,0.0,17.0,churn,
45024953,0.0,1077.8,churn,
27372875,0.0,672.0,churn,
60604277,0.0,1443.0,churn,
31621535,0.0,942.0,churn,
111591254,0.0,871.25,churn,
3699230,0.0,976.65,churn,
97722261,0.0,1025.0,churn,
103778218,0.0,506.0,churn,
240735410,0.0,750.0,churn,
65739365,0.0,620.0,churn,
229059818,0.0,620.0,churn,
151311962,0.0,1600.0,churn,
147600218,0.0,697.0,churn,
13557763,0.0,1080.0,churn,
208396222,0.0,2295.0,churn,
180976430,0.0,1480.0,churn,
166405178,0.0,1350.0,churn,
137173425,0.0,465.0,churn,
120646902,0.0,955.0,churn,
248509532,0.0,427.5,churn,
214652466,0.0,692.75,churn,
98710613,0.0,1800.0,churn,
235778722,0.0,3300.0,churn,
78285782,0.0,621.0,churn,
98292405,0.0,1325.0,churn,
237903138,0.0,465.0,churn,
133469846,0.0,2480.0,churn,
222507442,0.0,1030.0,churn,
93083057,0.0,890.0,churn,
61950801,0.0,1800.0,churn,
153311810,0.0,620.0,churn,
174618541,0.0,220.0,churn,
35118857,0.0,90.0,churn,
83602209,0.0,4.25,churn,
68037741,0.0,120.0,churn,
107781366,0.0,640.0,churn,
160627686,0.0,20.0,churn,
6646146,0.0,20.0,churn,
170628461,0.0,630.0,churn,
75681690,0.0,800.0,churn,
