user_id,email_creates_90d,email_publishes_90d,email_tests_90d,ca_template_creates_90d,ai_content_creates_90d,sms_creates_90d,sms_publishes_90d,automation_creates_90d,automation_publishes_90d,builder_active_days_90d,total_builder_events_90d
58817081,6,7,0,0,0,0,0,0,0,13,13
42661069,24,12,1,0,0,0,0,0,0,19,37
34230449,53,31,11,0,0,0,0,0,0,32,95
252601567,2,1,0,0,0,0,0,0,0,2,3
253608295,5,1,0,0,0,0,0,0,0,2,6
248693076,12,7,0,0,0,0,0,0,0,8,19
253828039,12,0,0,0,0,0,0,0,0,2,12
250409315,337,268,7,0,0,0,0,0,0,43,612
202941354,4,3,0,0,0,0,0,0,0,4,7
221933158,5,4,0,0,0,0,0,0,0,5,9
245797286,16,6,0,0,0,0,0,0,0,15,22
194643210,116,71,5,0,73,0,0,0,0,24,192
113507462,9,7,0,0,0,0,0,0,0,11,16
85349465,2,2,0,0,0,0,0,0,0,4,4
95719257,6,6,0,0,0,0,0,0,0,6,12
101274442,14,5,0,0,0,0,0,0,0,6,19
116148490,24,16,0,0,0,0,0,0,0,24,40
68838937,111,103,0,0,49,0,0,0,0,44,214
197833026,12,12,0,0,0,0,0,0,0,21,24
246022426,25,22,1,0,0,0,0,0,0,26,48
250447323,155,121,1,0,0,0,0,0,0,18,277
139681321,15,7,1,0,0,0,0,0,0,13,23
85115597,16,10,0,1,0,0,0,0,0,16,26
74133102,10,5,0,0,0,0,0,0,0,9,15
141921,4,3,0,0,0,0,0,0,0,6,7
6329694,25,23,1,0,0,0,0,0,0,19,49
236768106,4,3,0,0,0,0,0,0,0,4,7
237792086,14,2,4,0,0,0,0,0,0,9,20
87208061,4,3,0,0,0,0,0,0,0,5,7
189289122,16,4,9,0,0,0,0,0,0,8,29
136931701,25,20,0,0,0,0,0,0,0,20,45
190658030,21,15,0,0,0,0,0,0,0,14,36
247148407,10,3,5,0,0,0,0,0,0,6,18
5037742,6,1,3,0,0,0,0,0,0,5,10
10070195,10,9,0,0,0,0,0,0,0,12,19
40097421,6,19,0,0,0,0,0,0,0,19,25
37354817,41,29,0,0,0,0,0,0,0,8,70
16689699,12,11,0,0,0,0,0,0,0,13,23
56563417,18,13,0,0,0,0,0,0,0,22,31
36707841,50,38,1,0,0,0,0,0,0,40,89
2212125,2,2,0,0,0,0,0,0,0,2,4
131742890,10,4,0,0,0,0,0,0,0,6,14
117530078,5,2,0,0,0,0,0,0,0,7,7
109805222,9,8,0,0,0,0,0,0,0,15,17
52955077,18,10,0,0,0,0,0,0,0,13,28
40370817,32,12,0,0,0,0,0,0,0,26,44
56649345,38,38,0,0,0,0,0,0,0,9,76
207441550,2,2,0,0,0,0,0,0,0,4,4
230855606,4,3,0,0,0,0,0,0,0,7,7
227517710,13,12,0,0,0,0,0,0,0,12,25
193604442,11,10,0,0,0,0,0,0,0,13,21
201009042,13,11,0,0,0,0,0,0,0,14,24
104338958,8,5,0,0,0,0,0,0,0,5,13
74482650,29,17,0,0,0,0,0,0,0,16,46
115356042,34,12,0,0,0,0,0,0,0,15,46
111521018,9,8,0,0,0,0,0,0,0,13,17
59999625,14,9,0,14,7,0,0,0,0,13,23
94207837,74,71,0,0,0,0,0,0,0,17,145
65533449,17,11,0,0,0,0,0,0,0,16,28
200537354,8,8,0,0,0,0,0,0,0,15,16
245454822,4,3,0,0,0,0,0,0,0,6,7
235276418,1,1,0,0,1,0,0,0,0,1,2
234565782,2,2,0,0,0,0,0,0,0,3,4
244437170,4,4,0,0,0,0,0,0,0,1,8
179626534,8,4,0,0,0,0,0,0,0,5,12
208620026,5,4,0,0,0,0,0,0,0,4,9
197094886,20,10,0,0,0,0,0,0,0,11,30
189661190,26,21,0,0,0,0,0,0,0,7,47
23720387,210,188,0,0,0,0,0,0,0,56,398
193345702,9,5,0,0,0,0,0,0,0,6,14
189681634,15,14,0,0,12,0,0,0,0,23,29
177323689,15,9,0,0,6,0,0,0,0,16,24
101731574,2,2,0,0,0,0,0,0,0,4,4
57263725,11,8,0,0,0,0,0,0,0,15,19
96913237,17,18,0,0,0,0,0,0,0,11,35
76276362,96,65,1,0,0,0,0,0,0,40,162
111413730,24,17,0,0,0,0,0,0,0,23,41
117019814,28,20,0,0,0,0,0,0,0,22,48
211099650,20,4,5,0,0,0,0,0,0,10,29
196081206,69,12,2,0,0,0,0,0,0,22,83
56011109,2,2,0,0,0,0,0,0,0,3,4
8960229,4,3,0,0,0,0,0,0,0,4,7
18018091,38,28,0,0,0,0,0,0,0,26,66
197644098,18,0,0,0,0,0,0,0,0,6,18
67433773,9,9,0,0,9,0,0,0,0,13,18
161516698,9,6,0,0,0,0,0,0,0,10,15
152682846,12,12,0,0,0,0,0,0,0,12,24
61755585,19,15,2,0,0,0,0,0,0,13,36
167672554,46,40,0,0,0,0,0,0,0,12,86
13097407,1,1,0,0,0,0,0,0,0,2,2
10658131,13,8,0,0,0,0,0,0,0,11,21
28864495,25,22,0,0,0,0,0,0,0,10,47
6393826,354,354,0,0,0,0,0,0,0,32,708
184894370,1,1,0,0,0,0,0,0,0,2,2
251441123,9,2,1,0,0,0,0,0,0,1,12
248898986,19,12,0,0,0,0,0,0,0,14,31
133561558,6,4,0,0,0,0,0,0,0,8,10
153485874,7,6,0,0,0,0,0,0,0,12,13
139479213,17,15,0,0,0,0,0,0,0,12,32
42622145,9,6,0,0,0,0,0,0,0,6,15
41448377,6,5,0,0,0,0,0,0,0,6,11
48533741,17,13,0,0,0,0,0,0,0,14,30
45399609,22,15,0,0,0,0,0,0,0,22,37
52186421,24,21,1,0,0,0,0,0,0,15,46
68897385,26,21,0,0,0,0,0,0,0,25,47
66789893,26,21,0,0,0,0,0,0,0,8,47
36452341,75,69,0,0,0,0,0,0,0,44,144
102229506,24,18,0,0,0,0,0,0,0,18,42
207624454,20,16,0,0,0,0,0,0,0,20,36
219343142,27,10,3,0,0,0,0,0,0,6,40
15703663,2,1,0,0,0,0,0,0,0,2,3
249289278,17,13,0,0,9,0,0,0,0,17,30
6097586,23,22,0,0,0,0,0,0,0,15,45
44363245,58,54,0,0,0,0,0,0,0,39,112
154738970,21,13,0,0,0,0,0,0,0,16,34
149068254,97,30,8,0,11,0,0,0,0,46,135
207971322,9,5,0,0,0,0,0,0,0,5,14
236157870,21,16,0,0,0,0,0,0,0,25,37
221217598,47,44,0,0,33,0,0,0,0,13,91
155006914,3,2,0,0,0,0,0,0,0,3,5
175377433,41,37,0,0,3,0,0,0,0,13,78
2145621,16,12,0,0,0,0,0,0,0,25,28
51697101,13,13,0,0,0,0,0,0,0,18,26
85387581,37,32,0,0,0,0,0,0,0,15,69
189596398,7,2,1,0,0,0,0,0,0,5,10
77054370,3,2,0,0,0,0,0,0,0,3,5
25829647,1,1,0,0,0,0,0,0,0,2,2
28374507,6,4,0,0,0,0,0,0,0,8,10
21753928,3,3,0,0,0,0,0,0,0,5,6
56942217,7,5,0,0,0,0,0,0,0,11,12
45332121,26,25,0,0,0,0,0,0,0,17,51
21946488,27,18,0,0,0,0,0,0,0,20,45
25715703,23,20,0,0,0,0,0,0,0,23,43
135258790,4,4,0,0,0,0,0,0,0,3,8
78722922,13,8,0,0,0,0,0,0,0,7,21
142062613,6,4,0,0,0,0,0,0,0,7,10
107303190,23,22,0,0,0,0,0,0,0,16,45
4693426,7,3,0,0,0,0,0,0,0,7,10
100516578,71,55,1,0,0,0,0,0,0,47,127
125164622,20,19,0,0,0,0,0,0,0,14,39
91921877,13,11,0,0,0,0,0,0,0,22,24
89869213,23,10,0,0,0,0,0,0,0,21,33
231610718,3,3,0,0,0,0,0,0,0,3,6
226167438,7,3,1,2,0,0,0,0,0,6,11
227526398,9,6,0,0,0,0,0,0,0,4,15
238043566,6,5,0,0,0,0,0,0,0,7,11
32625874,1,1,0,0,0,0,0,0,0,2,2
35010677,4,5,0,0,0,0,0,0,0,9,9
24808779,3,3,0,0,0,0,0,0,0,6,6
14852635,3,2,0,0,0,0,0,0,0,4,5
10417351,15,13,0,0,0,0,0,0,0,21,28
38826741,18,9,0,0,0,0,0,0,0,12,27
236203798,5,5,0,0,0,0,0,0,0,6,10
225428242,12,10,0,0,0,0,0,0,0,13,22
92902985,5,5,0,0,0,0,0,0,0,8,10
23444151,9,5,0,0,0,0,0,0,0,7,14
62781141,12,6,0,0,0,0,0,0,0,11,18
59044941,18,18,0,0,0,0,0,0,0,18,36
27087815,17,14,0,0,0,0,0,0,0,28,31
22782127,27,22,0,0,0,0,0,0,0,23,49
87100133,32,11,0,0,0,0,0,0,0,8,43
94529309,1,0,0,0,0,0,0,0,0,1,1
143365217,3,2,0,0,0,0,0,0,0,3,5
187477038,26,15,10,0,0,0,0,0,0,17,51
223577014,1,0,0,0,0,0,0,0,0,1,1
241296590,1,1,0,0,0,0,0,0,0,2,2
152773146,2,0,0,0,0,0,0,0,0,2,2
154600522,25,19,0,0,0,0,0,0,0,16,44
162619458,138,36,26,0,0,0,0,0,0,22,200
247731390,21,10,1,0,0,0,0,0,0,17,32
45740513,6,4,0,0,0,0,0,0,0,4,10
19148291,12,10,0,0,0,0,0,0,0,11,22
29125695,21,16,0,0,0,0,0,0,0,21,37
86114525,16,13,0,0,0,0,0,0,0,23,29
29461875,164,71,16,0,77,0,0,0,0,18,251
51845213,2,3,0,0,0,0,0,0,0,3,5
80045506,5,2,0,0,0,0,0,0,0,5,7
138176041,9,3,2,0,0,0,0,0,0,7,14
133982494,14,13,0,0,0,0,0,0,0,14,27
252820131,1,0,0,0,0,0,0,0,0,1,1
249513841,5,3,0,0,0,0,0,0,0,4,8
230198962,4,4,0,0,0,0,0,0,0,4,8
238145458,10,7,2,0,0,0,0,0,0,10,19
253849543,3,0,1,0,0,0,0,0,0,2,4
232003766,3,1,2,0,0,0,0,0,0,4,6
113644950,5,5,0,0,0,0,0,0,0,7,10
112101510,12,12,0,0,0,0,0,0,0,14,24
195814894,22,23,0,0,0,0,0,0,0,19,45
33128210,6,4,0,0,0,0,0,0,0,5,10
40631193,11,9,0,0,0,0,0,0,0,11,20
18545867,11,4,0,0,0,0,0,0,0,11,15
20424748,17,10,0,0,0,0,0,0,0,15,27
145086350,8,5,0,0,0,0,0,0,0,11,13
230929570,3,0,3,0,0,0,0,0,0,3,6
250412459,14,0,6,0,0,0,0,0,0,6,20
239147078,16,16,0,0,0,0,0,0,0,18,32
213335094,23,12,0,0,0,0,0,0,0,13,35
205011266,38,23,5,0,0,0,0,0,0,30,66
234695210,13,8,4,0,0,0,0,0,0,11,25
251147659,2,1,0,0,0,0,0,0,0,2,3
133024898,3,3,0,0,0,0,0,0,0,5,6
129002466,47,43,0,0,0,0,0,0,0,26,90
129550350,1,1,0,0,0,0,0,0,0,1,2
73715918,107,68,17,0,0,0,0,0,0,28,192
195321650,6,6,0,0,0,0,0,0,0,8,12
207725746,6,5,0,0,0,0,0,0,0,5,11
153310862,16,16,0,0,0,0,0,0,0,23,32
254039511,6,0,0,0,0,0,0,0,0,2,6
254028751,2,0,0,0,0,0,0,0,0,1,2
254088443,1,0,0,0,0,0,0,0,0,1,1
254062259,2,1,0,0,0,0,0,0,0,2,3
241423882,1,0,0,0,0,0,0,0,0,1,1
103319,13,9,0,0,0,0,0,0,0,12,22
21288016,377,358,4,0,0,0,0,0,0,42,739
153063858,2,2,0,0,0,0,0,0,0,3,4
147613470,1,1,0,0,0,0,0,0,0,1,2
227822470,55,48,0,0,0,0,0,0,0,22,103
223820014,1,1,0,0,0,0,0,0,0,2,2
107361318,1,0,0,0,0,0,0,0,0,1,1
92781993,25,18,0,0,0,0,0,0,0,25,43
90304401,140,114,0,0,0,0,0,0,0,50,254
253601331,2,0,0,0,0,0,0,0,0,1,2
247309596,3,2,0,0,0,0,0,0,0,3,5
141671029,9,8,0,0,0,0,0,0,0,11,17
180812274,14,7,3,0,0,0,0,0,0,16,24
92434377,10,9,0,0,0,0,0,0,0,9,19
104878186,4,4,0,0,0,0,0,0,0,4,8
169918841,4,2,0,0,0,0,0,0,0,6,6
158550842,7,5,1,0,0,0,0,0,0,9,13
92711265,30,24,3,0,0,0,0,0,0,7,57
113439270,35,19,0,0,16,0,0,0,0,17,54
248945011,6,1,1,0,0,0,0,0,0,1,8
249511439,10,2,2,0,0,0,0,0,0,5,14
251699235,5,0,1,0,0,0,0,0,0,3,6
89703737,9,2,0,8,0,0,0,0,0,6,11
67082825,49,44,0,0,0,0,0,0,0,20,93
181588874,7,3,0,0,0,0,0,0,0,7,10
170913077,13,11,0,0,0,0,0,0,0,12,24
170609989,12,11,0,0,0,0,0,0,0,11,23
173759321,31,13,0,0,0,0,0,0,0,9,44
147275966,101,91,0,0,1,0,0,0,0,60,192
207624210,4,4,0,0,0,0,0,0,0,7,8
33663153,7,6,0,0,0,0,0,0,0,2,13
25511047,11,6,0,0,0,0,0,0,0,9,17
1988557,9,8,0,0,0,0,0,0,0,6,17
27289239,15,14,0,0,0,0,0,0,0,15,29
26779343,18,14,0,0,0,0,0,0,0,18,32
54874929,33,31,0,0,0,0,0,0,0,31,64
88953817,29,25,1,0,0,0,0,0,0,30,55
40657957,6,4,0,0,0,0,0,0,0,7,10
95641337,5,4,0,0,0,0,0,0,0,7,9
65393801,19,15,0,0,0,0,0,0,0,18,34
6104266,23,16,0,0,0,0,0,0,0,9,39
93999413,21,15,0,0,0,0,0,0,0,24,36
98752809,12,10,0,0,0,0,0,0,0,12,22
199111534,3,3,0,0,0,0,0,0,0,5,6
183695570,5,5,0,0,0,0,0,0,0,6,10
189100570,11,4,0,0,0,0,0,0,0,7,15
128997426,57,44,0,0,0,0,0,0,0,47,101
47409605,4,3,0,0,0,0,0,0,0,5,7
50986221,17,14,0,0,0,0,0,0,0,19,31
20070759,1,0,0,0,0,0,0,0,0,1,1
8442517,24,18,1,0,0,0,0,0,0,8,43
21793596,29,15,0,0,0,0,0,0,0,12,44
18387671,35,27,0,0,0,0,0,0,0,31,62
185186434,2,1,0,0,0,0,0,0,0,2,3
188999122,44,27,6,0,0,0,0,0,0,29,77
166006058,30,12,0,0,0,0,0,0,0,21,42
119551094,18,12,0,0,0,0,0,0,0,13,30
175320689,23,11,0,0,4,0,0,0,0,17,34
188543962,2,1,0,0,0,0,0,0,0,1,3
210022330,6,5,0,0,0,0,0,0,0,8,11
139263633,22,18,0,0,0,0,0,0,0,19,40
154983474,27,19,0,0,0,0,0,0,0,26,46
61167125,2,1,0,0,0,0,0,0,0,3,3
54737557,42,22,8,0,0,0,0,0,0,30,72
42680657,10,6,0,0,0,0,0,0,0,7,16
75193798,13,7,0,0,0,0,0,0,0,7,20
72328746,27,26,3,0,0,0,0,0,0,29,56
59748061,40,33,0,0,0,0,0,0,0,22,73
138808237,1,1,0,0,0,0,0,0,0,2,2
44705997,2,2,0,0,0,0,0,0,0,2,4
111243958,7,5,0,0,0,0,0,0,0,11,12
57165613,21,21,0,0,0,0,0,0,0,23,42
139638573,1,1,0,0,0,0,0,0,0,1,2
154644414,27,22,0,0,0,0,0,0,0,16,49
161788406,19,2,0,0,0,0,0,0,0,17,21
237895186,13,12,0,0,0,0,0,0,0,17,25
187901478,4,4,0,0,0,0,0,0,0,4,8
145409934,15,15,0,0,0,0,0,0,0,8,30
216723390,2,0,0,0,0,0,0,0,0,1,2
45032801,5,4,0,0,0,0,0,0,0,3,9
95213557,3,2,1,0,0,0,0,0,0,2,6
144086877,3,3,0,0,0,0,0,0,0,5,6
69816981,10,7,0,0,0,0,0,0,0,9,17
83666961,41,18,17,0,0,0,0,0,0,18,76
171703673,3,2,0,0,0,0,0,0,0,3,5
240023602,10,7,0,0,0,0,0,0,0,12,17
178248098,24,11,6,0,0,0,0,0,0,21,41
186051238,148,140,0,0,0,0,0,0,0,17,288
21152707,17,4,5,0,0,0,0,0,0,11,26
18369075,28,12,14,0,0,0,0,0,0,11,54
194233334,3,3,0,0,0,0,0,0,0,6,6
207072478,12,12,0,0,0,0,0,0,0,12,24
227409762,18,14,0,0,1,0,0,0,0,12,32
214054598,36,29,1,0,0,0,0,0,0,49,66
236369186,204,199,0,0,0,0,0,0,0,27,403
113872234,2,1,0,0,0,0,0,0,0,2,3
80172650,15,14,0,0,0,0,0,0,0,17,29
248579694,9,2,0,0,0,0,0,0,0,7,11
47591697,36,26,1,0,25,0,0,0,0,24,63
26244155,54,25,12,0,0,0,0,0,0,33,91
199557194,21,13,0,0,0,0,0,0,0,18,34
81820594,13,8,0,0,0,0,0,0,0,15,21
49189961,7,5,0,0,0,0,0,0,0,7,12
107944826,16,14,0,0,0,0,0,0,0,17,30
114738238,27,27,0,0,0,0,0,0,0,27,54
6433022,5,6,0,0,0,0,0,0,0,3,11
95500469,5,3,0,0,0,0,0,0,0,8,8
121952810,21,11,0,0,0,0,0,0,0,18,32
152935598,18,14,0,0,0,0,0,0,0,16,32
122881098,9,8,0,0,0,0,0,0,0,7,17
156337462,10,2,0,0,0,0,0,0,0,3,12
127274962,2,0,0,0,0,0,0,0,0,2,2
66713509,8,7,0,0,0,0,0,0,0,13,15
161078134,9,7,0,0,0,0,0,0,0,7,16
97236713,13,12,0,0,0,0,0,0,0,13,25
38159713,1,0,0,0,0,0,0,0,0,1,1
49783993,10,8,0,0,0,0,0,0,0,10,18
53740257,5,5,0,0,0,0,0,0,0,5,10
60840897,8,7,0,0,0,0,0,0,0,10,15
54101013,4,4,0,0,0,0,0,0,0,4,8
108444330,6,4,0,0,0,0,0,0,0,5,10
100911830,28,18,0,0,12,0,0,0,0,19,46
50277689,44,16,1,0,0,0,0,0,0,13,61
47651249,43,41,0,0,0,0,0,0,0,25,84
22835435,13,6,6,0,0,0,0,0,0,7,25
19701951,9,6,0,0,0,0,0,0,0,10,15
33007618,9,9,0,0,0,0,0,0,0,7,18
1150177,15,7,0,0,0,0,0,0,0,9,22
88055489,11,5,0,0,0,0,0,0,0,6,16
73310450,51,48,0,0,0,0,0,0,0,11,99
32617730,16,15,0,0,0,0,0,0,0,25,31
51095765,4,4,0,0,0,0,0,0,0,4,8
193216058,23,17,0,0,0,0,0,0,0,25,40
165386678,47,17,7,0,0,0,0,0,0,22,71
17206843,6,6,0,0,0,0,0,0,0,12,12
225910510,8,3,2,0,0,0,0,0,0,6,13
52064001,13,10,0,0,0,0,0,0,0,14,23
95848085,15,12,1,0,0,0,0,0,0,22,28
73857406,22,18,0,0,0,0,0,0,0,18,40
53451713,24,22,0,0,0,0,0,0,0,27,46
73091342,14,10,0,0,0,0,0,0,0,10,24
44995849,11,8,0,0,0,0,0,0,0,12,19
36539869,10,10,0,0,0,0,0,0,0,7,20
47528533,5,4,0,0,0,0,0,0,0,7,9
61323577,9,9,0,0,0,0,0,0,0,12,18
41980893,61,50,0,0,0,0,0,0,0,46,111
231263562,30,28,0,0,0,0,0,0,0,15,58
31690107,4,8,2,0,0,0,0,0,0,9,14
19352627,5,4,0,0,0,0,0,0,0,5,9
47257005,26,26,0,0,0,0,0,0,0,27,52
84389673,10,9,1,0,0,0,0,0,0,17,20
121275338,13,12,0,0,0,0,0,0,0,16,25
72034082,32,16,0,0,0,0,0,0,0,21,48
106977274,23,14,0,0,0,0,0,0,0,23,37
137014597,22,22,0,0,0,0,0,0,0,28,44
61322073,64,40,0,0,0,0,0,0,0,39,104
149946278,8,3,0,0,1,0,0,0,0,4,11
2990582,7,6,0,0,0,0,0,0,0,6,13
64991717,12,10,0,0,0,0,0,0,0,14,22
22628387,15,14,0,0,0,0,0,0,0,15,29
71887134,126,119,6,0,0,0,0,0,0,15,251
4291594,27,21,0,0,0,0,0,0,0,17,48
6207842,47,23,0,0,0,0,0,0,0,30,70
2016073,19,12,0,0,0,0,0,0,0,20,31
37672525,11,10,0,0,0,0,0,0,0,14,21
54986981,3,2,0,0,0,0,0,0,0,3,5
44309501,10,8,0,0,0,0,0,0,0,17,18
31700235,15,12,0,0,0,0,0,0,0,14,27
125051306,30,26,0,0,0,0,0,0,0,15,56
97939625,26,25,0,0,0,0,0,0,0,28,51
122888618,128,123,5,0,0,0,0,0,0,8,256
129724734,13,13,0,0,0,0,0,0,0,18,26
81274538,21,19,0,0,0,0,0,0,0,6,40
52493689,12,6,0,0,0,0,0,0,0,10,18
93512217,39,25,4,0,0,0,0,0,0,36,68
47401593,2,1,0,0,0,0,0,0,0,3,3
59402557,4,3,0,0,0,0,0,0,0,3,7
186480598,7,4,0,0,0,0,0,0,0,2,11
175414165,4,2,0,0,0,0,0,0,0,3,6
20984419,8,6,0,0,0,0,0,0,0,6,14
175728449,13,8,0,0,0,0,0,0,0,16,21
70835053,3,3,0,0,0,0,0,0,0,5,6
33486477,5,3,0,0,0,0,0,0,0,6,8
68029573,15,14,0,0,6,0,0,0,0,12,29
33796305,19,16,1,0,0,0,0,0,0,17,36
64555081,15,13,0,0,0,0,0,0,0,15,28
25641000,25,24,0,0,0,0,0,0,0,31,49
43992293,19,18,0,0,0,0,0,0,0,18,37
40830261,43,27,0,0,0,0,0,0,0,25,70
114557130,4,3,0,0,0,0,0,0,0,4,7
110440074,7,7,0,0,0,0,0,0,0,8,14
143055309,8,8,0,0,0,0,0,0,0,11,16
56682553,4,5,0,0,0,0,0,0,0,7,9
99960438,6,5,0,0,0,0,0,0,0,9,11
128780618,43,9,1,0,0,0,0,0,0,17,53
7634537,9,5,3,0,0,0,0,0,0,6,17
61694089,6,6,0,0,0,0,0,0,0,12,12
19219375,12,9,0,0,0,0,0,0,0,11,21
52337397,36,12,23,0,0,0,0,0,0,24,71
27921455,29,28,0,0,0,0,0,0,0,28,57
26373207,43,28,0,0,0,0,0,0,0,32,71
36066573,12,8,0,0,1,0,0,0,0,5,20
129221042,15,6,0,0,0,0,0,0,0,13,21
84488637,13,13,0,0,0,0,0,0,0,13,26
79607866,9,6,0,0,0,0,0,0,0,5,15
108117198,126,115,2,0,0,0,0,0,0,30,243
66529717,1,0,0,0,0,0,0,0,0,1,1
52154973,11,7,0,0,0,0,0,0,0,6,18
56557445,12,10,0,0,0,0,0,0,0,12,22
111907498,23,17,0,0,0,0,0,0,0,18,40
104564162,5,3,0,0,0,0,0,0,0,3,8
41099165,1,0,0,0,0,0,0,0,0,1,1
72925286,40,26,0,0,0,0,0,0,0,17,66
21219148,19,8,2,0,0,0,0,0,0,9,29
24027547,4,4,0,0,0,0,0,0,0,4,8
26196827,7,6,0,0,0,0,0,0,0,8,13
63638229,15,14,0,0,0,0,0,0,0,24,29
45024953,31,22,3,0,0,0,0,0,0,37,56
42062813,52,25,11,0,0,0,0,0,0,28,88
44483877,109,56,1,0,0,0,0,0,0,16,166
69023489,3,3,0,0,0,0,0,0,0,6,6
59832897,13,12,0,0,0,0,0,0,0,18,25
68228349,6,5,0,0,1,0,0,0,0,7,11
130449638,13,12,0,0,0,0,0,0,0,7,25
90595917,30,8,4,0,0,0,0,0,0,15,42
44085009,6,4,0,0,0,0,0,0,0,4,10
104958882,6,5,0,0,0,0,0,0,0,6,11
95013781,4,3,0,0,0,0,0,0,0,5,7
131405058,32,22,0,0,0,0,0,0,0,32,54
50027865,22,0,22,0,0,0,0,0,0,22,44
30728439,17,11,0,0,0,0,0,0,0,15,28
63015913,59,42,0,0,11,0,0,0,0,38,101
127170278,3,2,0,0,0,0,0,0,0,3,5
123432126,2,1,0,0,0,0,0,0,0,3,3
97864537,16,14,0,0,0,0,0,0,0,18,30
48859089,13,13,0,0,0,0,0,0,0,13,26
41248237,10,9,0,0,0,0,0,0,0,12,19
99883854,16,18,0,0,0,0,0,0,0,16,34
113235062,13,9,0,0,0,0,0,0,0,11,22
95618449,44,9,2,0,0,0,0,0,0,16,55
127433398,18,12,1,0,0,0,0,0,0,16,31
3102142,2,2,0,0,0,0,0,0,0,2,4
8992377,3,2,0,0,0,0,0,0,0,4,5
218793034,5,5,0,0,0,0,0,0,0,9,10
186883390,9,7,0,0,0,0,0,0,0,8,16
220470566,12,11,0,0,0,0,0,0,0,11,23
177257805,14,9,0,0,0,0,0,0,0,9,23
11835979,3,3,0,0,0,0,0,0,0,5,6
33839669,13,8,1,0,0,0,0,0,0,9,22
119558946,3,2,0,0,0,0,0,0,0,5,5
72315774,6,3,0,0,0,0,0,0,0,3,9
51657805,9,9,0,0,0,0,0,0,0,15,18
8102461,22,24,0,0,0,0,0,0,0,26,46
27218755,31,17,11,0,0,0,0,0,0,28,59
62015705,7,5,0,0,0,0,0,0,0,11,12
26866275,8,7,0,0,0,0,0,0,0,10,15
57513821,18,17,0,0,0,0,0,0,0,19,35
12148611,27,7,0,0,0,0,0,0,0,13,34
36815881,11,5,0,0,0,0,0,0,0,5,16
149865630,58,42,0,0,0,0,0,0,0,39,100
175479385,2,0,0,0,0,0,0,0,0,1,2
154521090,13,11,0,0,0,0,0,0,0,11,24
71053729,11,11,0,0,0,0,0,0,0,11,22
191629562,25,15,0,0,0,0,0,0,0,22,40
18161099,8,6,0,0,0,0,0,0,0,4,14
49057697,5,4,0,0,0,0,0,0,0,4,9
50038565,4,3,1,0,0,0,0,0,0,4,8
9325861,2,2,0,0,0,0,0,0,0,3,4
215988014,315,40,164,0,0,0,0,0,0,30,519
59284293,27,26,0,0,0,0,0,0,0,27,53
90155713,39,40,0,0,0,0,0,0,0,18,79
102861274,707,662,21,0,0,0,0,0,0,90,1390
135351,50,37,0,0,0,0,0,0,0,53,87
559317,42,38,0,0,0,0,0,0,0,37,80
1379045,26,18,0,0,0,0,0,0,0,34,44
249188224,14,7,0,0,0,0,0,0,0,10,21
248105161,32,18,0,0,0,0,0,0,0,23,50
2590442,13,11,0,0,0,0,0,0,0,13,24
13008615,13,25,0,0,0,0,0,0,0,27,38
229135814,10,6,1,0,0,0,0,0,0,8,17
187285230,21,14,0,0,0,0,0,0,0,18,35
232981058,273,254,0,0,0,0,0,0,0,60,527
10576023,57,33,5,0,0,0,0,0,0,43,95
32576586,72,47,2,0,0,0,0,0,0,52,121
33607661,105,93,8,0,0,0,0,0,0,77,206
30571811,2,3,0,0,0,0,0,0,0,5,5
4702086,7,4,0,0,0,0,0,0,0,6,11
25386919,24,23,0,0,0,0,0,0,0,31,47
31109091,29,28,0,0,0,0,0,0,0,43,57
529025,3,3,0,0,0,0,0,0,0,6,6
3913438,14,10,0,0,0,0,0,0,0,16,24
7733293,37,20,0,0,1,0,0,0,0,25,57
8556089,83,76,0,0,0,0,0,0,0,53,159
249205287,21,12,1,0,0,0,0,0,0,9,34
248222886,10,5,1,0,0,0,0,0,0,9,16
229970358,4,0,0,0,0,0,0,0,0,4,4
224232846,23,15,0,0,0,0,0,0,0,22,38
217844174,4,4,0,0,0,0,0,0,0,6,8
226355038,13,11,0,0,0,0,0,0,0,17,24
232131966,195,149,2,0,0,0,0,0,0,62,346
247197966,5,3,0,0,0,0,0,0,0,3,8
234962214,11,10,0,0,0,0,0,0,0,13,21
198386966,20,19,0,0,0,0,0,0,0,15,39
249198724,18,14,0,0,0,0,0,0,0,15,32
36211765,33,28,0,0,0,0,0,0,0,27,61
46940997,25,24,0,0,0,0,0,0,0,26,49
39411773,212,105,3,0,0,0,0,0,0,64,320
36838461,150,113,1,0,0,0,0,0,0,75,264
46424665,483,388,25,0,0,0,0,0,0,88,896
934773,41,18,16,0,0,0,0,0,0,15,75
248056195,2,2,0,0,0,0,0,0,0,4,4
248273590,3,2,0,0,0,0,0,0,0,4,5
213322690,21,16,0,0,0,0,0,0,0,25,37
224891966,78,57,2,0,0,0,0,0,0,54,137
200936278,23,12,0,0,0,0,0,0,0,15,35
211215366,30,23,0,0,0,0,0,0,0,27,53
202186686,113,109,0,0,0,0,0,0,0,21,222
137059585,9,8,0,0,0,0,0,0,0,9,17
124403986,33,29,0,0,0,0,0,0,0,29,62
187180986,36,24,0,0,0,0,0,0,0,31,60
152974022,94,76,0,0,0,0,0,0,0,60,170
101012486,18,12,1,0,0,0,0,0,0,18,31
