user_id,email_creates_prev30d,email_publishes_prev30d,total_builder_events_prev30d
16940711,50,11,62
32973170,35,20,55
5919066,49,36,85
23118787,43,32,75
31280863,51,48,101
33125346,121,113,237
224616250,1,2,3
229354038,0,1,1
210392674,1,1,2
205045250,2,1,3
222479342,2,1,3
243926350,19,14,35
216545390,10,2,12
219602126,13,4,23
228613654,1,1,2
220664566,3,2,5
198419550,3,2,7
248013282,3,3,6
207344810,3,3,6
218295130,2,2,4
226791622,2,2,4
236745766,9,3,12
245261558,3,2,5
245457538,7,6,15
217165946,5,3,8
229825926,2,2,4
223122318,5,4,9
204570182,3,2,5
209526450,5,4,9
232998226,15,1,16
231371078,7,5,12
227767806,6,5,12
227637174,19,4,25
201286266,4,5,9
211001818,23,12,42
227517710,6,6,12
203712758,4,5,9
201717762,4,2,6
231118390,25,23,53
216064886,10,8,18
247549335,11,9,20
247964297,4,5,9
214096574,15,6,22
209580870,12,8,20
243445114,14,9,23
243928506,11,2,19
239526786,12,14,26
239423078,8,10,18
222654382,18,15,33
228194938,9,8,17
215869442,13,10,23
231364714,14,9,23
206237310,15,10,25
212719250,23,19,42
211472462,17,7,24
240250446,18,16,34
235399318,17,13,30
244537922,20,19,39
248361238,25,22,47
224486850,21,19,40
215672722,34,26,60
209652038,33,31,64
244894818,26,21,47
224718366,36,31,68
202186686,38,36,74
5197962,6,4,10
1899317,2,2,4
7085609,6,6,12
2202229,2,2,4
1296929,4,4,8
9157501,8,8,16
5086450,6,6,12
7000505,17,10,27
5484910,15,14,29
5509138,9,6,15
8810073,19,17,37
11256355,14,4,18
12593507,70,49,119
153063858,1,1,2
138197157,1,1,2
138462209,2,1,3
171391157,2,2,4
173264213,1,2,3
166754246,4,2,6
137648177,4,2,6
192619850,21,18,41
173813973,26,17,46
146178802,2,2,4
162230382,2,2,4
190426750,3,1,4
192950138,1,1,2
144659930,7,4,12
161907466,5,4,9
161723706,19,8,28
151605218,10,9,19
137544225,4,2,6
153310862,5,5,10
160092290,6,5,11
167549138,5,4,9
147871926,6,7,13
185855178,4,2,6
144975514,10,6,16
152935598,8,4,12
192348022,6,4,10
194076742,4,1,5
161971342,7,8,15
176068969,21,9,37
154470478,9,7,16
152360438,7,7,14
153169946,7,7,14
148246658,9,8,17
140055297,10,12,24
145399166,12,8,20
147741310,14,8,22
138835293,14,13,27
196445826,3,1,4
143354553,13,11,24
170673921,9,11,20
147356966,6,6,12
151136286,18,11,29
144619510,11,10,21
144694126,21,17,38
147386386,16,8,24
147177626,12,11,23
143389893,17,14,31
150784818,21,16,37
180375074,10,10,20
187541478,17,13,30
149923310,20,17,37
149660130,16,11,27
145283410,28,15,43
142948505,12,8,20
147852594,32,23,55
144959602,16,11,27
142518093,21,18,39
143277673,54,39,94
138619529,24,21,45
149709750,14,9,23
194357410,22,14,36
139723085,31,26,57
153363870,40,33,75
167692490,21,18,39
153451082,30,13,43
147600218,45,37,82
141516165,62,44,107
146724106,90,58,148
146413346,80,66,146
151416846,76,45,121
145423086,84,41,145
141258357,254,253,507
349097,2,2,5
5823798,2,2,4
3552086,5,4,9
9373765,5,4,9
2753098,1,4,5
9239045,4,5,9
3603642,5,5,10
7409297,2,3,5
6604902,5,5,10
9533289,10,9,19
8827081,28,20,48
242695286,3,3,6
243199318,11,10,21
235683130,2,1,3
235072790,2,1,4
224062714,1,1,2
247320516,1,1,2
244196790,16,16,33
213372750,2,2,4
203703586,1,1,2
213968930,1,1,2
197251762,3,3,6
228976850,2,1,4
237347338,2,2,4
249291754,2,0,2
201919418,2,2,4
210788398,4,3,7
234962214,4,3,7
226103822,6,2,8
211919950,2,2,4
213624946,9,4,15
204536342,3,3,6
233321794,5,5,10
238525470,11,8,19
246419538,8,8,16
232514902,4,4,8
224795406,4,4,8
211008482,4,5,9
244220966,8,8,16
235511374,8,5,13
203261014,5,5,10
214897646,11,8,19
219882046,6,5,11
245678162,9,2,11
230337374,8,9,17
249531038,8,0,10
207195322,10,9,19
243475586,11,10,21
249425200,11,7,18
214400142,13,8,21
243771334,10,4,15
248616836,4,4,8
198303218,20,12,32
224149090,32,8,45
223064098,12,8,21
247583690,24,21,45
234397938,67,32,103
215589742,40,30,70
220466686,95,94,189
245137618,3,0,3
243763274,3,1,4
247672484,4,3,7
246948064,2,2,4
247870017,3,1,6
248562358,7,1,8
250370523,1,0,1
235337378,7,5,12
247538558,29,18,47
243798434,40,37,77
39009858,1,1,2
25315327,2,0,2
48907389,1,1,2
46566173,3,2,5
40248809,35,9,45
49937721,11,8,20
41095793,5,1,7
17314336,1,2,3
32431862,3,2,5
88055489,4,2,6
26441591,4,1,5
57478473,11,7,21
17786127,2,1,3
10653799,6,3,9
45556133,2,3,5
22413155,1,2,3
51178061,4,3,7
59109385,2,1,3
18402303,1,2,3
17506023,4,3,7
50228713,2,2,4
71088033,2,1,3
54012573,2,4,6
23950643,3,3,6
83838785,7,5,12
34824149,4,3,7
56191473,4,3,7
78303338,4,4,8
34583165,1,2,3
24599355,2,2,4
42205805,4,4,8
42175693,8,6,14
90809417,4,4,8
62639733,8,4,12
45046877,3,3,6
70525593,10,8,18
34070313,4,4,8
60259705,4,4,8
14791111,2,3,5
51759805,3,3,6
17884635,5,5,10
25017967,4,4,8
54447285,4,5,9
29822959,11,5,18
22778095,5,4,9
89044229,4,5,9
44469185,5,5,10
45555473,5,4,9
22477407,5,4,9
37791769,7,6,13
66860553,7,6,13
31359335,4,5,9
50723577,7,6,14
34566669,12,7,19
16420099,8,7,15
29951071,25,10,46
63334393,9,5,14
89903733,10,8,18
40054517,3,1,4
91802649,2,2,4
42850205,6,6,12
35170221,13,11,24
45583333,11,8,19
80263154,10,9,19
49161993,9,9,18
46653865,9,9,18
69923209,14,10,24
63225901,9,8,17
61150029,9,7,16
56721705,7,8,15
52538993,13,12,25
88709541,16,13,29
59367289,18,10,28
14341179,9,9,18
67913001,15,13,28
87896705,11,8,19
68050733,7,7,14
56246997,13,9,22
71955998,10,12,22
79546734,11,11,22
45767701,9,11,20
26551883,14,12,26
91539025,10,7,17
35158665,11,12,23
55221289,7,7,14
21618539,17,14,32
46952529,12,11,23
45851881,13,11,24
25983279,12,9,21
28926635,9,9,18
33667929,12,11,23
48900449,19,18,37
91521389,18,18,36
33977769,20,15,36
67432389,25,17,42
86076533,18,19,37
14689323,19,16,37
56324009,62,48,122
62420701,23,18,41
68349793,15,16,31
81220226,19,16,35
46043173,19,15,34
73574786,20,18,38
51641785,53,30,87
16229327,86,80,166
81205594,118,115,233
250185995,4,0,4
248414810,3,0,3
250514203,1,0,1
247604179,10,1,18
222588966,4,4,8
227184518,3,2,5
226779698,2,1,3
245270126,11,3,15
235413890,5,5,10
247964467,11,6,17
203858790,8,6,14
213768590,16,12,29
214017342,13,10,23
250478219,12,0,12
247349534,1,0,1
248491856,4,1,5
198963842,8,6,14
118708574,3,2,5
118881186,3,3,6
69238481,4,4,8
175796333,4,5,9
113819378,4,4,8
120669910,10,8,18
84174089,14,2,28
108721802,7,7,14
94855125,3,3,6
83761617,4,4,8
80651790,4,4,8
116148490,4,3,7
56895781,6,5,11
98988597,8,8,16
112661518,3,3,6
97501825,4,4,8
119270646,9,8,17
139901085,14,14,28
79750366,9,9,18
108461482,8,6,14
67770541,10,7,17
59910461,17,16,33
95597189,9,11,20
71555718,9,8,17
96161945,17,17,34
187789810,13,7,20
145259258,31,23,54
88455301,116,69,187
126975570,1,1,2
66744629,4,4,8
89642437,3,3,6
109923006,2,2,4
98345725,4,4,8
61618401,7,6,13
61370533,4,5,9
122022582,9,9,18
108849570,6,5,11
129021690,9,6,15
96536541,18,12,35
58484181,8,8,16
179534986,5,5,10
92110921,8,6,14
134266826,13,11,24
92725217,15,7,22
105232486,5,5,10
91969802,148,5,153
84951281,8,2,10
106219782,1,1,2
60959077,1,1,2
116299178,1,1,2
112771598,1,1,2
170684145,2,2,4
191396622,2,2,4
95741761,1,1,2
53206533,4,4,8
109134758,4,4,8
48344757,5,4,9
43567065,5,5,10
35037845,7,6,13
151384862,4,4,8
45237113,2,2,4
157566210,4,4,8
136563397,3,2,6
112101510,4,4,8
91750381,10,3,14
121017118,3,3,6
162160902,4,4,8
103119214,5,4,9
108025682,6,5,11
183608550,8,5,14
108486950,8,6,14
74810158,4,4,8
138512009,6,0,11
181978090,4,4,8
154078454,7,4,11
143975793,4,4,8
67000901,5,5,10
48680737,6,5,11
147287058,19,11,30
42771745,3,4,7
51663821,5,4,9
68992381,5,4,9
182198222,10,8,18
46154641,6,6,12
35559665,7,3,13
102841554,8,8,16
98678293,7,7,14
107308358,8,6,14
147725378,18,9,27
58403117,16,16,32
137469593,15,14,29
97360433,6,6,12
122388602,20,18,38
54371497,114,14,225
127616462,61,40,101
67297917,3,1,4
34507621,1,1,2
168900418,2,2,4
170609989,5,4,9
64836917,1,1,2
102530078,8,4,12
39318041,4,4,8
84469077,4,4,8
34463609,6,3,9
96162181,5,4,9
121954890,6,6,12
77610254,41,20,61
153600950,5,4,9
70061297,6,6,12
186032390,4,4,8
100335090,9,5,14
46925041,6,5,11
50030573,6,5,11
138670137,12,8,20
116956014,9,9,18
109941034,17,13,30
57623653,15,13,28
105970434,18,11,29
47377409,11,10,21
145349570,37,18,55
88797793,26,17,43
120115254,34,32,66
113346214,54,35,91
1090429,9,5,14
197373870,3,3,6
167991182,4,1,5
172872765,3,1,4
229164734,2,1,3
210118406,4,1,5
189047662,4,1,5
179136294,1,1,2
238715158,6,4,10
188499254,5,5,10
207057674,8,5,13
211051558,6,5,11
193300270,8,5,13
216445014,5,3,8
228414314,8,0,8
168709106,6,3,9
175123861,12,9,21
224662430,11,3,19
186240338,9,8,17
217978958,5,4,9
231950974,7,7,14
187243602,11,5,16
164706538,12,5,24
199654686,13,11,26
164219330,23,22,45
174873737,25,15,41
233889262,1,0,1
238443570,2,1,3
201132654,2,2,4
193600062,2,0,2
239864394,1,2,3
227281590,2,2,4
219872158,6,2,10
220643962,2,2,4
248930983,2,1,3
201020418,6,3,9
203943262,7,5,12
202148942,9,7,16
240783510,4,1,5
206452166,56,23,89
150859314,2,2,4
145227618,24,4,43
162907362,1,1,2
173778797,2,1,3
207725746,1,1,2
187941978,2,1,3
210033402,1,1,2
172163645,3,1,4
148803186,8,6,14
207103758,2,2,4
210510270,5,3,8
135862434,3,2,5
171966729,6,0,6
174189993,5,4,9
162095354,13,6,23
172277473,10,4,14
165514730,4,3,7
147924934,6,5,11
144698482,4,3,7
142619341,15,7,22
184665094,11,7,18
160198066,6,2,8
153559858,8,6,14
183869042,8,6,14
145614398,8,7,15
197830014,9,7,16
146421534,8,6,14
160369450,11,11,22
148841150,10,10,20
144903034,28,18,46
143306453,10,11,21
151252626,25,10,35
139336053,38,32,70
146391922,35,34,69
147191274,45,38,83
144887330,33,33,66
138677345,91,82,174
250913411,6,0,6
248664858,4,0,4
249862735,4,2,7
250027803,3,2,5
247888719,7,2,10
14120235,2,2,4
51665901,1,1,2
20694635,2,1,3
53459445,2,2,4
25450375,1,1,2
26341275,2,1,3
2682774,0,1,1
38441597,0,1,1
15684323,1,1,2
52409649,0,1,1
51580505,3,2,5
39046190,2,2,4
45984125,1,1,2
1302045,3,3,6
2738294,2,3,5
33770157,2,2,4
28846259,4,4,8
4956278,1,1,2
36240145,2,1,4
41666269,4,4,8
42337113,8,6,14
42886965,4,5,9
33917605,5,4,9
23198779,4,4,8
39402065,3,3,6
19396523,4,3,7
52363917,4,4,8
39544289,4,4,8
25705031,5,4,9
26147639,4,4,8
33727409,5,4,9
18499271,7,6,13
47894709,5,5,10
23781575,6,4,10
21133219,4,4,8
40729081,6,5,11
55230769,16,0,16
22486579,9,9,18
41921125,6,5,11
21214788,4,5,9
21571555,8,7,15
24861639,10,6,16
28166827,8,8,16
54823545,3,2,5
17004547,11,7,18
39789049,10,9,19
10091051,8,9,17
48181721,18,13,31
38990622,14,8,26
52203449,39,13,52
43323001,11,9,20
26999255,14,12,26
13689679,12,12,24
27653015,14,13,27
44413593,16,12,28
42377693,27,21,48
36965973,13,5,18
18166123,48,45,93
250858727,3,2,5
128572574,1,1,2
199316866,2,1,3
162689306,2,1,3
140518493,1,1,2
130706754,3,1,4
169918841,2,1,3
120549430,4,5,9
181962194,3,3,6
157454694,7,5,12
119851522,2,2,4
154720274,2,1,4
165651802,7,4,11
196606802,4,0,4
197284702,3,3,6
153362026,2,2,4
198375438,4,2,6
117232582,9,7,17
144333113,5,5,10
152682846,4,4,8
116806578,5,3,8
150783338,5,4,9
131049046,3,1,4
171533541,5,4,9
156339798,3,0,6
123693206,5,5,10
134138634,5,4,9
120542594,6,3,9
126812482,2,2,4
116841226,4,4,8
135455754,5,4,9
131512242,3,4,7
146017370,8,4,12
147817566,7,7,14
137014597,10,10,20
146567834,7,7,14
128533682,5,4,9
182015562,7,4,12
119256222,11,5,17
149184534,14,12,26
118919998,17,14,31
128686150,19,14,34
138642097,10,3,13
116147598,6,0,6
187246882,4,1,5
130957210,15,12,27
127088650,17,17,34
139802569,41,32,73
182239382,14,17,35
122682818,33,25,61
122334210,26,18,44
124683094,11,10,21
72391818,3,2,5
52997057,1,1,2
118804414,1,0,1
79822790,2,2,4
56007149,2,0,2
54508437,1,1,2
96793597,2,2,4
56098717,1,1,2
109387262,1,1,2
97797909,1,1,2
121923090,1,1,2
58627361,0,1,1
85622138,3,2,5
100262298,6,1,8
65954877,1,2,3
101581046,2,2,4
128077458,2,0,2
68968577,1,2,3
60190513,4,1,5
70338629,3,2,5
119718998,4,1,5
95493041,3,2,5
52101617,0,1,1
119829282,4,3,7
98889853,2,2,4
89638449,5,3,8
61777041,2,2,4
61499773,5,4,10
129365810,4,4,8
109890282,5,3,8
56506797,8,5,13
117594702,3,2,5
99050961,5,4,9
96098157,2,2,4
108082498,6,4,10
62142233,5,5,10
98752809,5,4,9
105190418,6,6,12
117895378,4,3,7
121571362,5,5,10
100400442,7,7,14
102006446,6,5,11
104012842,4,4,8
88910005,3,2,5
112020390,19,11,32
57749529,10,6,16
69574565,4,4,8
54901625,4,3,7
81409350,11,8,19
109896210,4,3,7
99973290,6,5,11
93641661,4,4,8
120874146,9,7,16
129358982,19,10,33
97592625,9,9,18
75695158,12,11,24
97150201,25,22,47
95309785,4,4,8
129482610,19,12,32
96527961,12,8,20
59559361,18,9,27
74674954,10,3,13
121397474,3,3,6
61020833,18,11,30
115467778,19,13,32
80516314,18,13,31
101736426,26,18,44
61013093,18,14,32
127260078,38,33,71
104186010,20,25,45
64411037,15,10,25
57629521,13,9,22
142466033,5,2,8
197148390,0,1,1
123640834,6,3,9
151515482,6,1,7
152797222,4,4,8
163347930,13,8,21
183427486,1,1,2
115426166,6,8,14
250940499,8,2,10
248890589,4,1,6
224181754,2,1,3
229734514,2,1,3
245449502,3,2,5
212776810,3,0,3
215493670,4,4,8
227047226,2,2,4
231374202,1,0,1
239784026,6,4,10
124230350,7,10,17
58031161,1,1,2
103777274,2,3,5
106575758,1,3,4
127144286,0,1,1
94112449,2,1,3
65795301,3,0,6
134661526,1,1,2
85989561,0,1,1
111321154,4,2,6
102086158,3,3,6
106318742,5,3,8
112173570,2,2,4
83469457,1,5,6
107239054,2,3,5
69994157,4,3,7
101544686,3,2,5
70804369,8,0,12
94294321,3,3,6
110134306,3,3,6
89455045,6,4,10
70409689,4,4,8
87775297,4,4,8
92059457,4,4,8
105245722,5,4,9
107999502,8,5,13
58862157,7,4,11
89411261,5,4,9
115442402,7,6,13
77923550,6,6,12
133442614,3,3,6
140602749,4,3,7
113260802,9,7,16
83241730,12,10,22
96184417,10,6,16
112245626,9,8,17
140561089,13,10,23
109532842,16,13,29
127838478,92,67,159
85122377,28,28,56
111259266,52,38,97
171685025,3,1,5
187092118,2,1,4
181986310,3,0,3
176114297,5,4,9
166142382,5,5,10
204654086,7,5,12
181970658,26,26,52
211886718,2,1,3
249271092,1,0,2
218631682,2,2,4
229821090,1,1,2
222990878,4,1,5
221821110,7,5,12
241919242,5,0,5
16068415,1,2,3
28432559,1,1,2
26607039,3,2,5
14285591,2,2,4
14964407,2,2,4
10664735,2,2,4
39040494,2,2,4
27933603,4,1,5
17457111,3,3,6
41258157,7,4,11
46883581,7,6,13
45627517,43,35,82
50166246,5,5,10
38120273,3,4,7
43631529,25,10,35
13810007,13,10,24
47263685,203,180,383
210028850,1,1,2
111179206,2,1,3
209523638,3,2,5
150363742,3,3,6
102761390,1,1,2
99121853,3,0,3
231047310,4,2,6
152835814,7,5,12
141708121,3,3,6
176485593,1,1,2
107695122,4,2,8
227106858,3,2,5
97752097,7,6,13
240042294,8,3,11
148218854,8,7,15
245047230,5,4,9
123223630,6,6,12
108532886,7,4,11
70259453,2,2,4
57872585,5,3,9
28661575,3,1,4
62438333,2,0,2
58260361,1,1,2
28374507,1,1,2
30649487,2,1,3
29705491,2,1,3
51941285,3,1,4
37013617,2,2,4
9638013,4,4,8
47900993,2,4,6
10882867,4,4,8
65141377,2,2,4
30632735,0,3,3
62821069,5,3,8
22727623,7,5,12
9188573,5,3,8
51634809,4,3,7
31408667,5,3,8
78677582,1,2,3
61155585,4,2,7
18997847,5,5,11
38881157,4,5,9
42584081,4,1,5
75422006,5,5,10
40239841,8,5,13
43026697,6,5,11
47971949,3,0,3
47229461,15,10,25
33752345,13,8,21
9364545,6,4,10
56262289,4,3,7
48256385,8,6,14
14591211,13,13,26
40216025,11,8,19
45135009,18,12,30
22596459,7,3,10
14508087,8,8,16
31789851,14,6,20
75437006,18,20,38
50027625,10,5,15
32125558,29,21,50
27666299,28,23,51
229930318,0,1,1
248486599,1,0,1
247890096,2,0,2
229949310,1,2,3
233609242,0,1,1
247410435,2,2,4
226521506,3,1,4
189374298,0,1,1
248438172,5,2,10
222909210,1,0,1
204665934,0,2,2
245244702,1,1,2
247502034,7,0,7
235254386,5,5,10
89991465,2,1,3
123781370,2,3,5
61646225,4,1,5
53601429,5,4,9
101048750,2,1,3
85349465,1,1,2
108497374,1,1,2
67073269,3,2,5
92422665,26,15,43
122213610,15,4,21
126511502,1,2,3
98880869,3,4,7
123290102,13,11,24
53974421,8,4,16
119970978,3,1,4
92151769,5,4,9
113801242,4,4,8
65586929,3,2,5
59763165,4,3,7
94935037,2,2,4
92061373,4,4,8
55219805,5,2,7
55020533,7,5,12
102006782,8,5,13
63830961,3,1,4
75150946,8,5,13
87264785,3,2,5
92105881,9,1,10
57336309,7,5,12
75091350,4,2,6
53849425,9,5,14
100031778,9,6,15
100424762,12,12,24
88582673,27,23,50
89682561,21,19,40
19370923,3,2,5
492565,1,0,1
38047721,4,9,13
22654223,3,1,4
38732309,4,4,8
25151663,4,3,7
34919149,3,3,6
16483203,4,2,6
631801,3,2,5
8479729,8,6,14
21326736,13,13,26
30622351,11,10,21
27509407,10,3,13
31598079,10,6,18
12997075,15,12,27
21265920,17,15,33
18915731,11,6,17
39970589,21,15,36
16467643,37,24,61
162936874,2,1,3
140926997,1,1,2
163406894,2,1,3
134800682,1,1,2
185861234,3,3,6
144677658,10,6,18
155272094,4,3,7
140393893,3,3,6
145575930,4,3,7
141867049,9,5,14
182785050,4,4,8
145722670,7,7,14
140732785,26,9,44
139653721,13,6,19
11835979,1,0,1
44550761,1,1,2
32798538,4,2,8
43330133,2,2,4
57263725,6,3,9
41248237,2,2,4
28141887,4,2,6
57094077,8,4,12
37354817,25,7,32
32991766,2,2,4
52998361,4,4,8
10736503,1,1,2
50531733,8,6,14
8999809,8,6,14
32221162,17,17,34
55982125,22,2,25
234939678,1,0,1
244449718,3,3,6
250719283,23,7,31
203086358,1,1,2
208357330,4,0,4
236562346,1,1,2
213406250,1,1,2
226132842,3,1,4
233928046,5,2,7
212631022,1,1,2
239147078,6,5,11
211025982,6,3,10
223378070,5,5,10
230854114,3,1,4
213299694,8,3,11
250629767,8,2,10
222389198,15,8,23
130340698,5,2,8
150595050,3,3,6
138372061,4,4,8
101620482,7,4,11
16761295,7,0,7
92358,2,1,3
43892417,6,4,10
55296073,1,0,1
31064903,13,5,19
47387657,2,2,4
107492,3,1,4
11220767,1,1,2
12374803,3,2,5
37428937,1,1,2
38177869,5,2,7
32171454,1,0,1
28482471,1,1,2
46746501,2,2,4
48746681,3,2,5
11556795,8,2,10
4964682,2,1,3
60840897,3,3,6
23637143,4,2,6
28548643,1,1,2
29721835,2,1,3
32631698,4,4,8
35592413,3,2,5
26224467,2,0,2
46479685,5,5,10
66253,4,3,7
6444890,5,5,10
38974762,3,2,5
54434913,5,6,11
17701411,12,12,24
53195345,3,2,5
30293139,4,2,6
48692177,5,2,7
7336409,6,6,12
27147263,9,3,12
41210401,11,5,22
32039407,4,4,8
65395681,4,0,4
50027317,16,16,32
46684965,18,14,32
48782013,5,0,5
42799609,28,12,40
248865914,0,1,1
248951751,1,0,1
49660697,6,4,10
73017302,2,1,4
2924562,1,1,2
5445882,3,2,6
30315371,5,4,9
92911705,4,4,8
57225777,3,2,5
79896414,2,3,5
82618498,2,2,4
83536513,3,2,5
96462217,5,3,8
82100502,4,4,8
93312521,3,3,6
79518586,5,4,9
47604685,3,2,5
88833889,5,4,9
6776454,6,2,8
53838193,6,4,10
91249857,5,5,10
93926777,14,5,19
82062606,32,30,62
139263393,1,0,1
106437978,1,0,1
135660814,1,1,2
88712289,1,1,2
124739130,4,2,7
124703430,1,1,2
130643302,3,3,6
98472125,2,2,4
141222749,1,1,2
105956234,3,3,6
154597230,0,3,3
127692654,1,0,1
112642654,4,3,7
102821022,6,7,13
100784150,4,3,7
99659321,5,6,11
94698805,7,6,13
114037906,4,4,8
91333569,4,4,8
148354414,6,4,10
246602282,2,1,3
177226629,2,2,4
189446642,1,1,2
170260681,1,1,2
228093614,1,2,3
190714298,1,1,2
170374745,5,5,10
189101862,6,2,8
194375854,1,0,1
189450526,18,5,24
207444086,2,1,3
194528646,1,1,2
224504414,1,1,2
230705982,2,2,4
222772674,4,2,6
208853082,1,2,3
198914458,5,1,7
197903078,6,4,10
232554138,1,1,2
201015902,8,4,12
146914354,1,0,1
181875406,2,2,4
170091797,2,0,2
143242033,1,1,2
137971949,3,2,5
135149254,8,5,13
167936346,5,5,10
14689363,6,5,11
31355123,1,1,2
7479717,1,1,2
27398819,3,2,5
18496491,4,2,6
15010243,3,3,6
18582579,9,6,15
29323507,2,2,4
1723441,1,1,2
892301,1,1,2
27760879,1,0,1
13004071,1,1,2
7034777,1,1,2
19565087,8,6,14
15516891,5,4,9
250694959,1,0,1
250066351,1,0,1
231321378,1,1,2
222650086,0,1,1
244998886,5,4,9
148296538,1,1,2
144405013,1,0,1
128301806,3,2,5
138312209,8,6,16
134402830,3,1,4
158329426,2,2,4
135119014,6,3,9
163031338,2,2,4
117476386,2,2,4
129660954,4,1,5
154185066,3,1,4
124238266,4,4,8
107052554,3,2,5
109595174,7,6,13
9481089,1,1,2
21711851,2,2,4
9859591,2,2,4
50012445,2,0,2
51274937,2,1,4
36831169,1,0,1
16990095,1,1,2
4841322,1,1,2
35116545,15,5,20
15869843,16,2,21
10009227,1,1,2
33968913,3,1,4
46533021,1,1,2
47441813,1,1,2
17719795,5,2,7
10133331,1,0,1
47660089,4,4,8
17481807,2,1,3
19614899,4,4,8
14405203,11,5,16
37258841,2,2,4
32192062,3,3,6
42161325,3,2,6
52627229,5,6,11
33205405,3,0,3
47125333,7,4,11
40057957,17,4,21
35997749,5,3,8
33501953,17,6,23
244926110,0,1,1
241525822,1,0,1
243961198,1,0,1
248103652,2,2,4
12340539,2,2,4
50904321,2,2,4
42038401,1,1,2
51485957,3,3,6
6012074,3,2,6
50895961,1,0,1
41578737,2,2,4
46015161,4,4,8
39992149,18,11,36
35314957,8,7,15
42377685,6,1,7
33276541,2,2,4
92568189,1,0,1
51965765,1,1,2
98715321,0,1,1
95622437,3,4,7
63780813,2,2,4
13730491,1,1,2
68213477,3,3,6
63093257,3,2,5
55327577,2,1,3
72870686,1,1,2
115391922,1,1,2
139822373,3,2,5
70600973,4,4,8
112110554,3,3,6
69438861,3,3,6
112794662,3,2,5
94896733,11,9,20
93208393,7,3,10
7340473,1,0,1
75830482,1,0,1
52903617,2,1,4
13943831,1,1,2
31568663,3,1,4
48481805,3,3,6
84376781,3,3,6
38659861,1,2,3
34643381,5,3,8
77246966,5,4,9
41568681,5,4,9
63492169,12,11,23
56151921,5,8,13
13862987,2,2,4
7397013,9,1,10
78989122,5,1,6
2000725,3,2,5
93759549,9,9,18
251321311,1,0,1
248095642,1,1,2
236226258,1,1,2
250457339,2,0,2
238411682,5,3,8
241865386,1,0,1
248329449,1,0,1
247251335,4,2,6
213509298,0,1,1
244437170,4,4,8
198134030,1,1,2
244400978,0,1,1
234627974,1,0,1
